,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD,MACD_Hist,ADX,CCI,Aroon Up,Aroon Down,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2005-05-13,16.97,17.1,16.93,17.03,10.0726064734,11156500,0.0000,1.0,9.6385,9.6901,64.2324,50.2235,42.1384,0.2129,0.2473,0.0344,20.8201,97.7767,80.0000,5.0000,8.8819,9.6385,10.3950,815282736.3266,-523440175.0000
2005-05-12,16.89,16.99,16.78,16.82,9.9483993472,4605000,0.0000,1.0,9.5708,9.6499,62.1189,63.9713,42.3139,0.2042,0.2443,0.0400,20.3110,85.6410,85.0000,10.0000,8.7426,9.5708,10.3989,813313942.2063,-534596675.0000
2005-05-11,16.91,16.92,16.7,16.92,10.0075455978,4549200,0.0000,1.0,9.5154,9.6184,63.8250,81.4052,66.2183,0.1942,0.2495,0.0553,19.9004,92.0500,90.0000,15.0000,8.6488,9.5154,10.3821,816164656.4923,-529991675.0000
2005-05-10,16.96,17.02,16.84,16.91,10.0016309727,7485600,0.0000,1.0,9.4628,9.5775,63.7303,90.9369,83.3818,0.1804,0.2466,0.0662,19.5482,107.3000,95.0000,20.0000,8.5942,9.4628,10.3314,811615456.4923,-534540875.0000
2005-05-09,17.04,17.23,17.0,17.16,10.1494965992,14168700,0.0000,1.0,9.4161,9.5328,67.9523,92.8092,94.6154,0.1639,0.2399,0.0760,18.8987,139.4862,100.0000,25.0000,8.5681,9.4161,10.2640,813278923.1646,-527055275.0000
2005-05-06,16.93,16.98,16.87,16.91,10.0016309727,8578500,0.0000,1.0,9.3631,9.4679,65.7999,87.8290,94.8136,0.1449,0.2128,0.0679,17.8849,129.5336,100.0000,30.0000,8.5749,9.3631,10.1514,807734649.2461,-541223975.0000
2005-05-05,16.74,16.87,16.71,16.83,9.95431397226,13481400,0.0000,1.0,9.3170,9.4117,65.0871,76.3176,88.9988,0.1279,0.1901,0.0623,17.0650,130.4557,100.0000,35.0000,8.5771,9.3170,10.0569,810074240.1584,-549802475.0000
2005-05-04,16.39,16.72,16.37,16.67,9.85967997133,12849500,0.0000,1.0,9.2686,9.3546,63.6475,59.9598,79.6745,0.1123,0.1633,0.0510,16.3168,119.3629,100.0000,40.0000,8.5767,9.2686,9.9605,803333540.1576,-563283875.0000
2005-05-03,16.11,16.18,15.99,16.07,9.50480246787,6375200,0.0000,1.0,9.2186,9.3015,57.3880,44.5720,60.2796,0.0996,0.1363,0.0367,15.6897,67.4795,65.0000,45.0000,8.5611,9.2186,9.8761,794155325.8721,-576133375.0000
2005-05-02,16.02,16.1,15.98,16.1,9.52254634304,6673900,0.0000,1.0,9.1812,9.2801,57.8613,38.5693,39.9253,0.0904,0.1359,0.0455,15.7052,73.2462,70.0000,50.0000,8.5081,9.1812,9.8543,795161936.3976,-569758175.0000
2005-04-29,15.96,16.01,15.73,15.98,9.45157084235,9088800,0.0000,1.0,9.1446,9.2545,56.4981,48.0208,33.5109,0.0790,0.1317,0.0527,15.8367,62.5822,75.0000,55.0000,8.4701,9.1446,9.8191,788488036.3976,-576432075.0000
2005-04-28,15.84,16.13,15.84,15.92,9.416083092,9816300,0.0000,1.0,9.1156,9.2338,55.8192,64.1297,42.2716,0.0659,0.1316,0.0658,16.1046,79.3755,80.0000,60.0000,8.4465,9.1156,9.7846,781346836.3972,-585520875.0000
2005-04-27,15.9,16.18,15.82,16.16,9.55803409339,13298500,0.0000,1.0,9.0886,9.2146,59.3381,81.2526,68.2797,0.0494,0.1332,0.0838,16.1881,105.3589,85.0000,65.0000,8.4268,9.0886,9.7505,785747246.7422,-575704575.0000
2005-04-26,16.13,16.27,16.0,16.02,9.47522934258,9092800,0.0000,1.0,9.0589,9.1784,57.8661,88.7234,81.8378,0.0285,0.1189,0.0905,16.2759,131.3587,90.0000,70.0000,8.4315,9.0589,9.6863,773926357.8526,-589003075.0000
2005-04-25,16.32,16.41,16.23,16.4,9.69998509477,6044600,0.0000,1.0,9.0235,9.1472,63.8238,91.5868,93.6401,0.0058,0.1073,0.1015,16.0489,204.7967,95.0000,75.0000,8.4145,9.0235,9.6325,781672076.3706,-579910275.0000
2005-04-22,16.46,16.51,16.23,16.31,9.64675346925,10601200,0.0000,1.0,8.9789,9.0890,62.9659,81.6931,90.6923,-0.0195,0.0681,0.0876,15.3735,264.7971,100.0000,80.0000,8.4491,8.9789,9.5087,776299098.5931,-585954875.0000
2005-04-21,16.04,16.46,16.04,16.43,9.71772896995,27813800,0.0000,1.0,8.9376,9.0303,64.9158,64.0777,90.4279,-0.0414,0.0224,0.0639,14.6626,345.3609,100.0000,85.0000,8.5020,8.9376,9.3731,780842470.0220,-575353675.0000
2005-04-20,15.3555,15.5,15.184,15.34,9.07303483865,9742100,0.0000,1.0,8.8975,8.9580,52.1211,37.0714,63.9592,-0.0574,-0.0434,0.0140,13.9654,117.8205,0.0000,90.0000,8.6492,8.8975,9.1459,757002070.0212,-603167475.0000
2005-04-19,15.07,15.32,15.04,15.26,9.02571783818,12657500,0.0000,1.0,8.8952,8.9458,50.8719,20.7110,37.8459,-0.0609,-0.0612,-0.0003,14.4925,64.4215,0.0000,95.0000,8.6527,8.8952,9.1378,757125387.7426,-612909575.0000
2005-04-18,14.56,14.81,14.52,14.68,8.68266958483,10189400,0.0000,1.0,8.9030,8.9374,40.1094,21.4770,9.4090,-0.0608,-0.0781,-0.0173,15.1451,-143.3131,0.0000,100.0000,8.6354,8.9030,9.1706,749892530.6001,-625567075.0000
2005-04-15,14.78,14.92,14.7,14.74,8.71815733518,14660300,0.0000,1.0,8.9320,8.9642,40.9919,41.1253,14.8782,-0.0565,-0.0637,-0.0072,14.7364,-109.9020,0.0000,55.0000,8.6415,8.9320,9.2225,748838454.7382,-615377675.0000
2005-04-14,15.14,15.15,14.93,14.95,8.84236446139,9484300,0.0000,1.0,8.9641,8.9902,44.2276,65.5147,40.1437,-0.0547,-0.0479,0.0068,14.6039,-46.0688,0.0000,60.0000,8.6358,8.9641,9.2925,758167736.5566,-600717375.0000
2005-04-13,15.23,15.35,15.08,15.14,8.95474233749,8240800,0.0000,1.0,8.9869,9.0057,47.4467,81.4548,68.3540,-0.0564,-0.0398,0.0166,14.8903,-3.1387,0.0000,65.0000,8.6334,8.9869,9.3403,765927618.3756,-591233075.0000
2005-04-12,15.2,15.36,15.08,15.33,9.06712021359,6894800,0.0000,1.0,9.0089,9.0111,50.9711,83.7161,88.0463,-0.0606,-0.0403,0.0203,15.5002,4.3291,5.0000,70.0000,8.6138,9.0089,9.4039,770505840.5975,-582992275.0000
2005-04-11,15.44,15.45,15.35,15.37,9.09077871382,5187900,0.0000,1.0,9.0250,9.0052,51.7398,71.4351,87.9639,-0.0657,-0.0517,0.0139,16.1421,25.1971,10.0000,75.0000,8.5969,9.0250,9.4531,765088497.7400,-576097475.0000
2005-04-08,15.37,15.39,15.26,15.35,9.0789494637,8378500,0.4310,1.0,9.0379,8.9962,51.3916,53.7300,75.1382,-0.0691,-0.0680,0.0011,16.5699,7.9443,0.0000,80.0000,8.5876,9.0379,9.4881,768201237.7393,-581285375.0000
2005-04-07,15.39,15.75,15.39,15.62,8.98634551832,9329900,0.0000,1.0,9.0560,8.9874,48.6356,39.3567,51.2032,-0.0694,-0.0866,-0.0172,17.1429,-28.1377,5.0000,85.0000,8.5727,9.0560,9.5392,764978737.7407,-589663875.0000
2005-04-06,15.28,15.42,15.23,15.4,8.85977727159,7794700,0.0000,1.0,9.0729,8.9876,44.5536,35.2582,34.8485,-0.0651,-0.0997,-0.0346,17.8897,-70.6960,0.0000,90.0000,8.5770,9.0729,9.5689,762387098.8520,-598993775.0000
2005-04-05,15.17,15.33,15.17,15.22,8.75622143335,8348800,0.0000,1.0,9.0985,9.0010,40.9032,43.1290,32.0183,-0.0565,-0.1020,-0.0455,18.2514,-95.2370,5.0000,95.0000,8.5964,9.0985,9.6007,756233388.3257,-606788475.0000
2005-04-04,15.21,15.32,15.07,15.28,8.79074004609,9163800,0.0000,1.0,9.1250,9.0268,41.7741,47.9081,38.9079,-0.0451,-0.0929,-0.0478,18.4057,-110.1855,10.0000,100.0000,8.6424,9.1250,9.6076,759364188.3261,-598439675.0000
2005-04-01,15.65,15.7,15.35,15.42,8.87128347584,9137000,0.0000,1.0,9.1503,9.0516,43.8435,47.0239,58.4606,-0.0331,-0.0835,-0.0504,18.5432,-78.8188,15.0000,80.0000,8.6878,9.1503,9.6128,753132804.3264,-589275875.0000
2005-03-31,15.72,15.73,15.4,15.43,8.87703657796,6841700,0.0000,1.0,9.1658,9.0706,43.9913,30.6694,46.3557,-0.0205,-0.0785,-0.0580,19.2314,-83.8023,20.0000,85.0000,8.7214,9.1658,9.6103,758615004.3264,-580138875.0000
2005-03-30,15.34,15.62,15.32,15.58,8.96333310983,8525800,0.0000,1.0,9.1845,9.0910,46.2123,19.1472,36.2554,-0.0060,-0.0716,-0.0655,20.0616,-98.2998,25.0000,90.0000,8.7592,9.1845,9.6099,764212758.8720,-573297175.0000
2005-03-29,15.22,15.45,15.21,15.24,8.7677276376,4937800,0.0000,1.0,9.2035,9.1044,39.6515,10.3758,9.3970,0.0103,-0.0704,-0.0807,20.6825,-160.2788,30.0000,95.0000,8.7855,9.2035,9.6215,757960505.5380,-581822975.0000
2005-03-28,15.2,15.37,15.2,15.31,8.80799935247,5164000,0.0000,1.0,9.2294,9.1399,40.6206,11.3729,11.7891,0.0305,-0.0480,-0.0785,20.9188,-201.9978,35.0000,100.0000,8.8614,9.2294,9.5974,761663855.5375,-576885175.0000
2005-03-24,15.27,15.56,15.23,15.33,8.81950555672,9784900,0.0000,1.0,9.2602,9.1748,40.8919,12.3144,9.9414,0.0502,-0.0228,-0.0730,20.9606,-236.9508,40.0000,100.0000,8.9383,9.2602,9.5821,760145032.0076,-571721175.0000
2005-03-23,15.45,15.54,15.38,15.5,8.91730829283,9347800,0.0000,1.0,9.2867,9.2122,43.2227,18.2411,12.3882,0.0684,0.0085,-0.0599,21.0559,-281.2195,45.0000,100.0000,9.0345,9.2867,9.5388,763999689.5829,-561936275.0000
2005-03-22,15.9,15.97,15.632,15.69,9.0266172332,7181900,0.0000,1.0,9.3005,9.2432,46.0070,22.7063,14.6137,0.0834,0.0384,-0.0450,21.4180,-204.5555,50.0000,100.0000,9.1074,9.3005,9.4935,759325789.5834,-552588475.0000
2005-03-21,16.03,16.04,15.86,15.96,9.18195099055,6552400,0.0000,1.0,9.3123,9.2661,50.3890,30.2391,27.7213,0.0946,0.0648,-0.0298,22.2911,-136.7202,55.0000,0.0000,9.1640,9.3123,9.4606,764042895.5000,-545406575.0000
2005-03-18,16.23,16.24,16.02,16.1,9.2624944203,5807200,0.0000,1.0,9.3065,9.2749,52.8696,33.2449,25.7837,0.1021,0.0818,-0.0203,23.2012,-29.9794,60.0000,5.0000,9.1318,9.3065,9.4812,763314851.0561,-538854175.0000
2005-03-17,16.21,16.35,16.17,16.27,9.36029715641,5790900,0.0000,1.0,9.2959,9.2762,56.0527,41.0690,37.2123,0.1072,0.0941,-0.0131,23.7507,49.0359,65.0000,10.0000,9.0888,9.2959,9.5029,764898632.8740,-533046975.0000
2005-03-16,16.3,16.4,16.12,16.16,9.29701303304,6647500,0.0000,1.0,9.2835,9.2674,54.3637,48.2279,36.7388,0.1104,0.0985,-0.0120,23.9106,38.8041,70.0000,15.0000,9.0641,9.2835,9.5028,764255199.5412,-538837875.0000
2005-03-15,16.43,16.44,16.31,16.33,9.39481576916,6634200,0.0000,1.0,9.2795,9.2642,57.6147,56.5704,49.2558,0.1134,0.1091,-0.0044,24.0790,99.4874,75.0000,20.0000,9.0583,9.2795,9.5006,769003413.8268,-532190375.0000
2005-03-14,16.32,16.379,16.23,16.32,9.38906266703,3713900,0.0000,1.0,9.2717,9.2505,57.4725,62.7638,58.6889,0.1145,0.1110,-0.0035,23.6995,88.8659,80.0000,25.0000,9.0565,9.2717,9.4869,773596321.5189,-538824575.0000
2005-03-11,16.35,16.42,16.25,16.25,9.34879095216,8189800,0.0000,1.0,9.2616,9.2359,56.5027,63.5058,61.7666,0.1154,0.1125,-0.0029,23.3993,95.4455,85.0000,30.0000,9.0505,9.2616,9.4728,772823630.9152,-542538475.0000
2005-03-10,16.36,16.47,16.25,16.41,9.44084058615,6829500,0.0000,1.0,9.2490,9.2240,59.4465,64.2377,67.8359,0.1161,0.1169,0.0008,23.0245,133.8293,90.0000,0.0000,9.0300,9.2490,9.4679,781013430.9152,-534348675.0000
2005-03-09,16.29,16.41,16.17,16.21,9.32577854366,7852800,0.0000,1.0,9.2277,9.2012,56.7720,57.4653,60.9149,0.1160,0.1114,-0.0046,22.6300,99.1561,95.0000,0.0000,9.0048,9.2277,9.4506,777909112.7337,-541178175.0000
2005-03-08,16.21,16.5,16.2,16.29,9.37180336066,11571500,0.0000,1.0,9.2133,9.1881,58.2313,50.9448,63.9623,0.1171,0.1145,-0.0026,22.3022,135.7216,100.0000,0.0000,8.9807,9.2133,9.4460,783144312.7344,-533325375.0000
