,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Up,Aroon Down,Real Lower Band,Real Upper Band,Real Middle Band,Chaikin A/D,OBV
2002-11-20,17.51,18.4,17.5,18.37,10.1646260036,9705000,0.0000,1.0,9.5161,9.4631,61.7349,67.1691,77.4511,0.3918,0.0043,0.3961,20.2691,108.7746,90.0000,0.0000,8.7594,10.2728,9.5161,412292423.9225,-589004975.0000
2002-11-19,17.86,17.97,17.47,17.6,9.73856383576,10437400,0.0000,1.0,9.4586,9.3893,58.3819,73.8739,85.4735,0.3907,-0.0110,0.3797,20.0680,74.8726,95.0000,5.0000,8.7335,10.1836,9.4586,403234423.9218,-598709975.0000
2002-11-18,18.45,18.65,18.1,18.1,10.0152275811,11070200,0.0000,1.0,9.4226,9.3525,61.7181,91.3103,85.8681,0.3934,0.0032,0.3966,20.0592,156.4157,100.0000,10.0000,8.6854,10.1598,9.4226,408244375.9222,-588272575.0000
2002-11-15,17.53,18.3,17.5,18.21,10.0760936051,7736600,0.0000,1.0,9.3844,9.2828,62.4641,91.2363,70.2373,0.3926,-0.0083,0.3843,19.5687,148.8414,100.0000,15.0000,8.6965,10.0724,9.3844,419314575.9222,-577202375.0000
2002-11-14,17.77,18.01,17.74,18.0,9.95989483203,14530300,0.0000,1.0,9.3341,9.1993,61.6228,75.0576,48.1462,0.3947,-0.0379,0.3568,19.2078,164.6746,60.0000,20.0000,8.7117,9.9564,9.3341,413318710.9202,-584938975.0000
2002-11-13,16.7,17.35,16.66,17.07,9.44530026571,10530700,0.0000,1.0,9.2953,9.1192,57.6271,44.4181,31.6868,0.4042,-0.0759,0.3283,18.9597,50.7319,65.0000,0.0000,8.7409,9.8498,9.2953,399864729.4394,-599469275.0000
2002-11-12,16.16,16.96,16.15,16.7,9.24056909416,17023200,0.0000,1.0,9.2381,9.0849,55.8914,24.9628,31.9821,0.4232,-0.0836,0.3396,19.0166,-2.1022,70.0000,5.0000,8.5395,9.9366,9.2381,397880684.5120,-609999975.0000
2002-11-11,16.27,16.27,15.81,15.99,8.84770657579,12000600,0.0000,1.0,9.2082,9.0685,52.3317,25.6796,46.6734,0.4440,-0.0742,0.3699,19.2781,-69.6402,75.0000,0.0000,8.4631,9.9533,9.2082,391785958.5864,-627023175.0000
2002-11-08,16.9,17.13,16.5,16.83,9.31250166795,7310100,0.0000,1.0,9.1664,9.0917,57.5519,45.3039,63.9410,0.4626,-0.0195,0.4431,19.9383,37.8288,80.0000,0.0000,8.2673,10.0655,9.1664,394394784.6731,-615022575.0000
2002-11-07,16.95,17.43,16.77,17.2,9.5172328395,10024100,0.0000,1.0,9.1003,9.0685,60.0588,69.0368,75.0476,0.4675,0.0154,0.4829,20.1392,75.8416,85.0000,0.0000,8.0691,10.1315,9.1003,394046684.6731,-607712475.0000
2002-11-06,17.64,17.67,16.99,17.53,9.69983091142,18122200,0.0000,1.0,9.0057,9.0213,62.3604,77.4822,73.6057,0.4636,0.0421,0.5058,20.1441,98.7951,90.0000,0.0000,7.8106,10.2007,9.0057,391009078.6123,-597688375.0000
2002-11-05,17.5,18.17,17.46,18.0,9.95989483203,13468600,0.0000,1.0,8.8798,8.9498,65.7707,78.6238,68.3297,0.4531,0.0559,0.5090,19.9794,127.6832,95.0000,0.0000,7.4893,10.2703,8.8798,380348960.9650,-579566175.0000
2002-11-04,17.35,18.2,17.3,17.65,9.7662302103,18682600,0.0000,1.0,8.7523,8.8435,64.3931,64.7111,59.4176,0.4391,0.0402,0.4792,19.4319,119.1061,100.0000,5.0000,7.3143,10.1902,8.7523,373330113.0754,-593034775.0000
2002-11-01,16.27,16.95,16.2,16.9,9.3512345923,7734900,0.0000,1.0,8.6242,8.7464,61.2156,61.6541,58.3934,0.4290,0.0250,0.4540,18.8556,66.3680,80.0000,10.0000,7.1156,10.1327,8.6242,377481801.9650,-611717375.0000
2002-10-31,16.8,17.03,16.62,16.62,9.19630289491,7405900,0.0000,1.0,8.5171,8.6827,59.9480,51.8875,61.0533,0.4228,0.0347,0.4575,18.8378,74.6676,85.0000,15.0000,6.9283,10.1058,8.5171,370778221.9648,-619452275.0000
2002-10-30,16.41,16.96,16.07,16.85,9.32356821776,9250800,0.0000,1.0,8.4405,8.6287,61.5170,61.6385,67.2625,0.4141,0.0569,0.4710,18.4798,74.5396,90.0000,20.0000,6.8423,10.0386,8.4405,378184121.9648,-612046375.0000
2002-10-29,16.65,16.74,15.97,16.35,9.04690447243,9755400,0.0000,1.0,8.3630,8.5555,59.3181,69.6338,67.8443,0.3999,0.0686,0.4685,18.1367,67.8772,95.0000,25.0000,6.7936,9.9323,8.3630,371220036.5718,-621297175.0000
2002-10-28,17.13,17.3,16.86,16.95,9.37890096683,12050800,0.0000,1.0,8.3046,8.5038,63.4513,70.5152,64.5707,0.3828,0.1039,0.4866,17.8801,111.9481,100.0000,30.0000,6.7546,9.8546,8.3046,371346730.0781,-611541775.0000
2002-10-25,16.28,17.02,16.28,16.89,9.34570131739,10846700,0.0000,1.0,8.2023,8.4117,63.2078,63.3838,67.2029,0.3568,0.1121,0.4689,16.8771,109.4054,100.0000,35.0000,6.6794,9.7251,8.2023,378467657.3508,-623592575.0000
2002-10-24,16.42,16.54,16.11,16.15,8.93623897429,11478500,0.0000,1.0,8.1140,8.3134,60.0919,59.8131,75.5442,0.3288,0.1140,0.4428,15.9374,98.5308,85.0000,40.0000,6.6636,9.5644,8.1140,371431960.0536,-634439275.0000
2002-10-23,16.01,16.4,15.7,16.29,9.01370482299,10574700,0.0000,1.0,8.0493,8.2478,61.0207,78.4118,86.8193,0.3003,0.1444,0.4447,15.1561,105.2204,90.0000,0.0000,6.6363,9.4622,8.0493,380774925.1705,-622960775.0000
2002-10-22,16.09,16.52,16.02,16.3,9.01923809789,10710100,0.0000,1.0,7.9651,8.1672,61.0848,88.4078,88.7467,0.2642,0.1687,0.4329,14.3958,131.8842,95.0000,0.0000,6.5922,9.3381,7.9651,373523702.3131,-612386075.0000
2002-10-21,16.07,16.74,15.8,16.72,9.25163564398,11769800,0.0000,1.0,7.8589,8.0775,63.7556,93.6384,88.0029,0.2220,0.1888,0.4108,13.3333,163.0624,100.0000,5.0000,6.4999,9.2179,7.8589,372238490.3135,-601675975.0000
2002-10-18,15.88,16.52,15.74,16.39,9.06903757205,13048100,0.0000,1.0,7.7422,7.9539,62.5328,84.1938,84.7900,0.1748,0.1783,0.3531,12.2149,179.8664,95.0000,10.0000,6.4843,9.0000,7.7422,360969532.8665,-613445775.0000
2002-10-17,16.28,16.73,15.82,16.6,9.1852363451,33833100,0.0000,1.0,7.6439,7.8365,63.8348,86.1765,86.4806,0.1302,0.1627,0.2929,11.1217,225.8380,100.0000,15.0000,6.5158,8.7721,7.6439,352270799.5334,-600397675.0000
2002-10-16,14.8,15.11,14.6,15.0,8.29991236003,14047500,0.0000,1.0,7.5283,7.6946,57.4176,83.9998,87.1451,0.0895,0.1104,0.1999,9.9114,129.5497,95.0000,20.0000,6.5993,8.4573,7.5283,328104299.5324,-634230775.0000
2002-10-15,15.44,15.84,15.0,15.62,8.64297540424,20587200,0.0000,1.0,7.4713,7.6308,61.4302,89.2654,80.2358,0.0620,0.1065,0.1685,9.3163,209.8634,100.0000,25.0000,6.6006,8.3420,7.4713,320116505.4145,-620183275.0000
2002-10-14,14.22,14.62,14.17,14.48,8.01218206488,7277200,0.0000,1.0,7.4066,7.5243,56.0671,88.1700,65.7631,0.0353,0.0557,0.0910,8.3827,133.7225,95.0000,30.0000,6.7211,8.0920,7.4066,310313076.8433,-640770475.0000
2002-10-11,14.3,14.7,14.06,14.44,7.99004896525,12432200,0.0000,1.0,7.3792,7.4729,55.8626,63.2721,43.0427,0.0214,0.0336,0.0550,8.0222,150.6702,100.0000,35.0000,6.7513,8.0070,7.3792,307563912.3987,-648047675.0000
2002-10-10,13.08,13.9,12.97,13.78,7.62485282141,9469200,0.0000,1.0,7.3681,7.4185,52.3872,45.8473,27.6216,0.0130,-0.0025,0.0105,7.6428,36.7097,70.0000,40.0000,6.7770,7.9592,7.3681,305232874.8991,-660479875.0000
2002-10-09,12.86,13.26,12.84,12.98,7.18219082888,10232200,0.0000,1.0,7.3734,7.3968,47.6398,20.0086,20.3377,0.0136,-0.0229,-0.0093,7.7166,-41.8769,0.0000,45.0000,6.7714,7.9753,7.3734,298207339.4152,-669949075.0000
2002-10-08,13.19,13.39,12.77,13.39,7.40905510005,12821200,0.0000,1.0,7.4185,7.4194,50.0705,17.0088,27.8468,0.0194,-0.0087,0.0107,8.0184,-28.5616,5.0000,50.0000,6.7492,8.0877,7.4185,301618072.7479,-659716875.0000
2002-10-07,13.0,13.5,12.81,13.02,7.2043239285,8273400,0.0000,1.0,7.4317,7.4204,47.7865,23.9957,46.4017,0.0215,-0.0086,0.0129,8.3361,-40.9292,10.0000,55.0000,6.7533,8.1102,7.4317,288796872.7479,-672538075.0000
2002-10-04,13.68,13.7,13.0,13.03,7.20985720341,8592700,0.0000,1.0,7.4638,7.4432,47.8427,42.5358,62.7512,0.0237,0.0128,0.0365,8.6962,-29.7420,15.0000,60.0000,6.7709,8.1568,7.4638,292034290.1392,-664264675.0000
2002-10-03,14.16,14.28,13.69,13.85,7.66358574576,9291900,0.0000,1.0,7.4893,7.4678,52.6671,72.6737,73.7218,0.0205,0.0449,0.0654,9.1136,49.8577,20.0000,65.0000,6.7981,8.1805,7.4893,299890472.9964,-655671975.0000
2002-10-02,13.99,14.58,13.94,14.05,7.77425124389,10132000,0.0000,1.0,7.4752,7.4471,53.9271,73.0443,73.5929,0.0092,0.0459,0.0551,9.0970,84.5444,25.0000,70.0000,6.7873,8.1630,7.4752,304142698.4199,-646380075.0000
2002-10-01,13.52,14.24,13.24,14.24,7.87938346712,10603400,0.0000,1.0,7.4489,7.4127,55.1172,75.4473,77.5128,-0.0022,0.0322,0.0300,8.9040,58.7302,30.0000,75.0000,6.7686,8.1292,7.4489,310791823.4200,-636248075.0000
2002-09-30,13.35,13.46,12.95,13.25,7.33158925136,10435900,0.0000,1.0,7.4005,7.3636,49.6131,72.2870,77.4539,-0.0103,-0.0029,-0.0132,8.8891,-16.9296,35.0000,80.0000,6.7119,8.0891,7.4005,300188423.4200,-646851475.0000
2002-09-27,13.95,14.32,13.62,13.7,7.58058662216,8899400,0.0000,1.0,7.4016,7.3670,52.3873,84.8040,71.3071,-0.0096,-0.0028,-0.0124,9.3425,61.6547,40.0000,85.0000,6.7133,8.0898,7.4016,298346794.0082,-636415575.0000
2002-09-26,13.86,14.13,13.7,13.81,7.64145264613,16946900,0.0000,1.0,7.3938,7.3445,53.0764,75.2707,53.8905,-0.0089,-0.0277,-0.0366,9.3603,67.6660,45.0000,90.0000,6.7104,8.0773,7.3938,305212045.4365,-627516175.0000
2002-09-25,12.8,13.34,12.61,13.25,7.33158925136,11090100,0.0000,1.0,7.3839,7.3132,49.8880,53.8466,34.5301,-0.0019,-0.0711,-0.0731,9.4941,-32.5076,50.0000,95.0000,6.7094,8.0584,7.3839,313488438.4600,-644463075.0000
2002-09-24,12.01,12.5,11.87,12.46,6.89446053373,13166100,0.0000,1.0,7.4038,7.3113,44.8674,32.5541,22.3432,0.0159,-0.1029,-0.0870,9.8385,-136.2409,55.0000,100.0000,6.7133,8.0943,7.4038,305132883.6655,-655553175.0000
2002-09-23,12.44,12.66,12.17,12.5,6.91659363335,5675000,0.0000,1.0,7.4506,7.3551,45.0847,17.1895,14.1078,0.0416,-0.1006,-0.0591,9.5594,-132.6262,60.0000,100.0000,6.7779,8.1232,7.4506,293638669.3792,-642387075.0000
2002-09-20,12.86,13.04,12.6,12.84,7.10472498018,7430100,0.0000,1.0,7.4932,7.4013,46.9194,17.2860,12.4377,0.0667,-0.0915,-0.0248,9.4525,-96.3565,65.0000,40.0000,6.8541,8.1322,7.4932,291669791.8283,-636712075.0000
2002-09-19,12.51,12.78,12.42,12.42,6.8723274341,7490300,0.0000,1.0,7.5466,7.4325,44.2573,7.8478,11.7790,0.0896,-0.0894,0.0002,9.6213,-141.8537,70.0000,45.0000,6.8690,8.2241,7.5466,290994328.1922,-644142175.0000
2002-09-18,12.97,13.15,12.54,12.94,7.16005772925,7321300,0.0000,1.0,7.6055,7.4915,47.0316,12.1792,17.0112,0.1119,-0.0562,0.0557,9.5978,-115.6335,75.0000,50.0000,6.9689,8.2420,7.6055,298484628.1922,-636651875.0000
2002-09-17,13.61,13.7,13.25,13.28,7.34818907608,5842600,0.0000,1.0,7.6348,7.5264,48.9371,15.3099,28.3742,0.1260,-0.0295,0.0965,9.6490,-55.3674,80.0000,55.0000,7.0298,8.2398,7.6348,296204223.2741,-629330575.0000
2002-09-16,13.75,13.82,13.26,13.49,7.46438784912,5336800,0.0000,1.0,7.6628,7.5451,50.1287,23.5444,43.8634,0.1334,-0.0054,0.1280,10.1347,-44.8053,85.0000,60.0000,7.0617,8.2639,7.6628,301267809.9408,-623487975.0000
2002-09-13,13.75,14.14,13.65,14.04,7.76871796898,6032900,0.0000,1.0,7.6652,7.5536,53.3619,46.2683,64.1401,0.1347,0.0197,0.1544,10.6390,18.4936,90.0000,65.0000,7.0670,8.2634,7.6652,302220809.9406,-618151175.0000
2002-09-12,14.33,14.37,13.85,13.97,7.72998504464,8736800,0.0000,1.0,7.6337,7.5310,52.9953,61.7775,77.4451,0.1298,0.0252,0.1550,10.8963,40.1796,95.0000,0.0000,6.9955,8.2719,7.6337,298650318.1040,-624184075.0000
2002-09-11,14.62,15.03,14.5,14.61,8.08411463866,13443100,0.0000,1.0,7.6008,7.5101,56.8781,84.3745,85.4298,0.1235,0.0339,0.1574,11.0234,124.3342,100.0000,5.0000,6.9193,8.2822,7.6008,303354748.8731,-615447275.0000
2002-09-10,13.7,13.89,13.59,13.87,7.67465229557,12297900,0.0000,1.0,7.5300,7.4496,53.1040,86.1833,81.5420,0.1151,0.0071,0.1221,10.6625,25.3157,40.0000,10.0000,6.7738,8.2861,7.5300,311217694.1566,-628890375.0000
2002-09-09,13.94,14.29,13.65,14.18,7.84618381768,12380700,0.0000,1.0,7.4962,7.4260,55.0204,85.7316,67.6919,0.1133,0.0037,0.1170,11.0118,59.1084,45.0000,15.0000,6.7093,8.2831,7.4962,300559514.1561,-616592475.0000
2002-09-06,14.05,14.19,13.81,13.95,7.71891849482,10835600,0.0000,1.0,7.4608,7.3817,53.8464,72.7110,47.6810,0.1124,-0.0210,0.0913,11.3330,59.6506,50.0000,0.0000,6.6763,8.2453,7.4608,292434679.7808,-628973175.0000
2002-09-05,12.93,13.5,12.8,13.34,7.38138872552,13046300,0.0000,1.0,7.4201,7.3462,50.5976,44.6331,28.3804,0.1176,-0.0475,0.0702,11.5494,-16.9510,55.0000,0.0000,6.6095,8.2308,7.4201,295286153.4653,-639808775.0000
2002-09-04,12.52,13.27,12.4,13.1,7.24859012776,11294400,0.0000,1.0,7.3623,7.3425,49.2627,25.6990,20.0404,0.1295,-0.0530,0.0765,12.0528,-33.4984,60.0000,5.0000,6.3984,8.3262,7.3623,288203876.3221,-652855075.0000
2002-09-03,12.88,12.98,12.44,12.49,6.91106035845,9538000,0.0000,1.0,7.3119,7.3524,45.7213,14.8092,19.2865,0.1427,-0.0457,0.0970,12.4086,-46.7611,65.0000,0.0000,6.2314,8.3925,7.3119,281323379.7702,-664149475.0000
2002-08-30,13.1,13.46,12.98,13.29,7.35372235098,4621600,0.0000,1.0,7.2641,7.3989,50.0760,19.6131,24.8036,0.1542,0.0020,0.1561,12.5592,10.3447,70.0000,5.0000,6.0413,8.4869,7.2641,289095083.4735,-654611475.0000
2002-08-29,13.12,13.63,13.09,13.42,7.42565492477,5694200,0.0000,1.0,7.2104,7.4036,50.8233,23.4372,30.5924,0.1537,0.0306,0.1842,13.0843,25.0987,75.0000,10.0000,5.9159,8.5049,7.2104,287747116.8071,-649989875.0000
2002-08-28,13.49,13.67,13.18,13.45,7.44225474949,6952900,0.0000,1.0,7.1601,7.4013,50.9901,31.3604,42.6422,0.1460,0.0641,0.2101,13.7146,33.1394,80.0000,15.0000,5.8253,8.4949,7.1601,286481739.0293,-644295675.0000
2002-08-27,14.46,14.56,13.91,13.97,7.72998504464,6588300,0.0000,1.0,7.1310,7.3970,53.9035,36.9797,56.9757,0.1300,0.1084,0.2384,14.4328,84.4418,85.0000,20.0000,5.7968,8.4653,7.1310,285772259.4376,-637342775.0000
2002-08-26,14.07,14.25,13.6,14.15,7.82958399296,4740300,0.0000,1.0,7.0959,7.3619,54.9357,59.5866,74.9965,0.1029,0.1388,0.2417,14.6571,85.6495,90.0000,25.0000,5.7898,8.4019,7.0959,291144257.8991,-630754475.0000
2002-08-23,14.35,14.42,13.93,14.04,7.76871796898,4260700,0.0000,1.0,7.0486,7.3127,54.4291,74.3606,85.1037,0.0682,0.1641,0.2324,15.0939,107.4948,95.0000,30.0000,5.7844,8.3127,7.0486,287862511.7451,-635494775.0000
2002-08-22,14.4,14.79,14.32,14.77,8.17264703717,7010600,0.0000,1.0,6.9694,7.2647,58.5811,91.0424,89.2817,0.0272,0.1960,0.2232,15.3026,162.4385,100.0000,35.0000,5.6974,8.2415,6.9694,290210244.3983,-631234075.0000
2002-08-21,14.49,14.76,14.09,14.55,8.05091498922,11462100,0.0000,1.0,6.8740,7.1691,57.6563,89.9081,87.7808,-0.0218,0.1889,0.1671,15.2121,173.3892,100.0000,0.0000,5.6943,8.0537,6.8740,283796291.2071,-638244675.0000
2002-08-20,13.96,14.38,13.8,14.0,7.74658486936,9292600,0.0000,1.0,6.8051,7.0763,55.2852,86.8946,83.4093,-0.0690,0.1745,0.1055,15.1337,164.4054,95.0000,5.0000,5.7545,7.8557,6.8051,279519388.2226,-649706775.0000
2002-08-19,13.67,14.4,13.66,14.29,7.90704984165,9472200,0.0000,1.0,6.7345,7.0058,56.8806,86.5396,76.1291,-0.1127,0.1690,0.0563,15.2667,193.3417,100.0000,10.0000,5.7595,7.7096,6.7345,282403298.5671,-640414175.0000
2002-08-16,12.98,13.95,12.95,13.58,7.51418732328,14075300,0.0000,1.0,6.6823,6.9109,53.7782,76.7936,67.6856,-0.1549,0.1313,-0.0236,15.4066,156.2843,100.0000,15.0000,5.8650,7.4996,6.6823,275747158.0264,-649886375.0000
2002-08-15,12.75,13.1,12.54,12.9,7.13792462962,10540200,0.0000,1.0,6.6563,6.8474,50.5403,65.0540,64.4201,-0.1877,0.1024,-0.0853,15.8087,93.8383,0.0000,20.0000,5.9171,7.3954,6.6563,272087580.0262,-663961675.0000
2002-08-14,12.24,12.85,11.95,12.78,7.07152533074,14737900,0.0000,1.0,6.6681,6.8168,49.9525,61.2092,67.5215,-0.2133,0.0888,-0.1245,16.5135,51.6167,0.0000,25.0000,5.8917,7.4446,6.6681,269076094.3122,-674501875.0000
2002-08-13,12.44,12.87,12.0,12.05,6.66759626255,15307800,0.0000,1.0,6.7052,6.7900,46.2620,66.9972,68.4655,-0.2356,0.0696,-0.1659,17.0839,16.6935,5.0000,30.0000,5.7958,7.6146,6.7052,256630756.5346,-689239775.0000
2002-08-12,12.66,12.9,12.27,12.65,6.99959275695,11612700,0.0000,1.0,6.7478,6.8029,49.0884,74.3581,62.0619,-0.2530,0.0777,-0.1753,17.7144,35.7437,10.0000,35.0000,5.7721,7.7236,6.7478,270179039.2935,-673931975.0000
2002-08-09,12.32,13.05,12.28,12.9,7.13792462962,11244900,0.0000,1.0,6.7846,6.7822,50.3050,64.0412,46.4058,-0.2724,0.0539,-0.2185,18.5391,40.0110,15.0000,40.0000,5.7220,7.8472,6.7846,267782767.8651,-662319275.0000
2002-08-08,11.77,13.35,11.66,12.48,6.90552708354,16143100,0.0000,1.0,6.8048,6.7447,48.2584,47.7863,30.8754,-0.2859,0.0014,-0.2845,19.4131,14.7847,20.0000,45.0000,5.7015,7.9081,6.8048,260918997.7353,-673564175.0000
2002-08-07,11.85,11.98,10.93,11.25,6.22493427002,17884300,0.0000,1.0,6.8460,6.7278,41.5629,27.3900,21.2004,-0.2862,-0.0548,-0.3410,20.3330,-70.6402,0.0000,50.0000,5.6715,8.0206,6.8460,261396604.2441,-689707275.0000
2002-08-06,11.0,11.5,10.96,11.28,6.24153409474,8962200,0.0000,1.0,6.9152,6.7807,41.6879,17.4499,26.2611,-0.2725,-0.0663,-0.3388,20.4256,-87.0406,0.0000,55.0000,5.7322,8.0982,6.9152,268379997.5776,-671822975.0000
2002-08-05,11.14,11.14,10.6,10.76,5.95380379959,7686600,0.0000,1.0,7.0029,6.8375,38.6498,18.7613,43.9788,-0.2559,-0.0769,-0.3328,20.1646,-121.6879,0.0000,60.0000,5.7735,8.2323,7.0029,266720330.9112,-680785175.0000
2002-08-02,11.75,11.8,11.18,11.35,6.28026701909,7004700,0.0000,1.0,7.1064,6.9305,40.9495,42.5720,67.5637,-0.2367,-0.0543,-0.2910,19.6081,-92.9197,5.0000,65.0000,5.8995,8.3133,7.1064,269851908.6889,-673098575.0000
2002-08-01,12.17,12.22,11.37,11.6,6.41859889175,8236900,0.0000,1.0,7.2112,6.9990,41.9543,70.6032,77.2975,-0.2231,-0.0435,-0.2666,19.2771,-83.0546,10.0000,70.0000,5.9466,8.4759,7.2112,273015321.5920,-666093875.0000
2002-07-31,12.23,12.55,12.05,12.4,6.86126088429,6565300,0.0000,1.0,7.2768,7.0601,45.3364,89.5160,70.2091,-0.2123,-0.0335,-0.2458,19.0155,-53.4003,15.0000,75.0000,6.0479,8.5057,7.2768,276794605.1215,-657856975.0000
2002-07-30,12.41,12.83,12.18,12.7,7.02725913149,7394900,0.0000,1.0,7.2962,7.0810,46.6769,71.7733,51.2213,-0.2039,-0.0567,-0.2606,19.0661,-43.0309,20.0000,80.0000,6.0819,8.5104,7.2962,274168485.1214,-651291675.0000
2002-07-29,11.68,12.53,11.63,12.44,6.88339398391,10618200,0.0000,1.0,7.3283,7.0866,45.3464,49.3379,36.6222,-0.1897,-0.1030,-0.2927,19.1844,-74.1890,25.0000,85.0000,6.1102,8.5463,7.3283,269731545.1215,-658686575.0000
2002-07-26,11.04,11.6,10.82,11.18,6.18620134567,10641700,0.0000,1.0,7.3847,7.1080,38.2534,32.5529,27.6852,-0.1639,-0.1508,-0.3147,19.0988,-157.3841,30.0000,90.0000,6.1499,8.6195,7.3847,261236985.1215,-669304775.0000
2002-07-25,11.58,11.79,10.88,11.32,6.26366719437,9952800,0.0000,1.0,7.4586,7.2051,38.7847,27.9758,19.9758,-0.1263,-0.1410,-0.2672,18.2969,-185.8291,35.0000,95.0000,6.3490,8.5682,7.4586,262055577.4292,-658663075.0000
2002-07-24,10.6,12.11,10.51,12.06,6.67312953746,17587500,0.0000,1.0,7.5167,7.3042,41.6926,22.5270,14.5582,-0.0910,-0.1197,-0.2107,17.4767,-200.9277,40.0000,100.0000,6.5511,8.4823,7.5167,262383691.7147,-648710275.0000
2002-07-23,12.0,12.08,11.04,11.45,6.33559976815,19654900,0.0000,1.0,7.5247,7.3706,38.0557,9.4246,17.6366,-0.0611,-0.1160,-0.1771,16.6133,-228.0163,45.0000,100.0000,6.5849,8.4645,7.5247,245895410.4646,-666297775.0000
2002-07-22,12.76,13.15,12.14,12.4,6.86126088429,10657300,0.0000,1.0,7.5488,7.4795,41.9246,11.7231,27.8771,-0.0321,-0.0652,-0.0973,15.9073,-130.1259,50.0000,5.0000,6.7132,8.3844,7.5488,250053177.7724,-646642875.0000
2002-07-19,12.9,13.5,12.52,12.64,6.99405948205,11917900,0.0000,1.0,7.5526,7.5446,42.9732,31.7621,40.9378,-0.0158,-0.0317,-0.0475,15.6422,-94.1580,55.0000,10.0000,6.7292,8.3761,7.5526,255223551.0396,-635985575.0000
2002-07-18,13.52,13.94,13.16,13.33,7.37585545061,16234800,0.0000,1.0,7.5468,7.6026,46.1239,40.1462,41.4784,-0.0079,0.0110,0.0031,15.5484,-22.2222,60.0000,15.0000,6.7062,8.3874,7.5468,264222781.6518,-624067675.0000
2002-07-17,14.4,14.56,13.98,14.12,7.81298416824,17975600,0.0000,1.0,7.5211,7.6264,50.1208,50.9050,39.4167,-0.0106,0.0395,0.0289,15.7829,62.1344,65.0000,20.0000,6.6311,8.4111,7.5211,273380873.9597,-607832875.0000
2002-07-16,13.4,14.08,13.36,13.59,7.51972059818,15219400,0.0000,1.0,7.4926,7.6068,47.2049,33.3840,30.7226,-0.0205,0.0373,0.0168,16.5114,11.2837,70.0000,25.0000,6.6053,8.3799,7.4926,282678598.0970,-625808475.0000
2002-07-15,13.46,14.1,13.05,13.98,7.73551831954,10455600,0.0000,1.0,7.4835,7.6160,49.2162,33.9612,32.2096,-0.0298,0.0609,0.0311,16.9524,16.7224,75.0000,0.0000,6.5937,8.3732,7.4835,288174492.5417,-610589075.0000
2002-07-12,14.07,14.21,13.35,13.63,7.54185369781,14421100,0.0000,1.0,7.4414,7.6034,47.3019,24.8227,36.4526,-0.0450,0.0718,0.0268,17.4166,24.1345,80.0000,5.0000,6.5242,8.3586,7.4414,280108743.9703,-621044675.0000
2002-07-11,13.58,14.05,13.2,13.97,7.72998504464,18694000,0.0000,1.0,7.4019,7.6099,49.0067,37.8449,52.2015,-0.0630,0.1037,0.0407,18.0768,29.9254,85.0000,10.0000,6.4383,8.3654,7.4019,285139360.2493,-606623575.0000
2002-07-10,14.76,14.79,13.53,13.75,7.60825299669,17173900,0.0000,1.0,7.3662,7.5972,47.8514,46.6903,63.4087,-0.0889,0.1275,0.0387,18.6707,58.5046,90.0000,15.0000,6.4010,8.3313,7.3662,269964230.8372,-625317575.0000
2002-07-09,14.67,14.88,14.39,14.45,7.99558224016,9194800,0.0000,1.0,7.3330,7.5961,51.3693,72.0693,69.1872,-0.1208,0.1687,0.0479,19.4782,113.7746,95.0000,20.0000,6.3578,8.3082,7.3330,281140895.9165,-608143675.0000
2002-07-08,15.43,15.55,14.45,14.5,8.02324861469,15469500,0.0000,1.0,7.2652,7.5540,51.6268,71.4664,62.7416,-0.1630,0.1825,0.0196,20.1627,155.4987,100.0000,25.0000,6.2952,8.2352,7.2652,288083908.1614,-598948875.0000
2002-07-05,14.84,15.15,14.83,15.14,8.37737820872,8858900,0.0000,1.0,7.2043,7.5046,54.9787,64.0260,60.3317,-0.2086,0.1889,-0.0197,20.8453,206.6852,100.0000,30.0000,6.2806,8.1281,7.2043,302147089.9798,-583479375.0000
2002-07-03,13.24,14.05,13.2,13.97,7.72998504464,10131400,0.0000,1.0,7.1457,7.4128,49.2571,52.7324,66.8749,-0.2558,0.1502,-0.1056,21.7825,97.8040,85.0000,35.0000,6.3945,7.8969,7.1457,293841871.2301,-592338275.0000
2002-07-02,13.92,14.19,12.97,13.1,7.24859012776,13571400,0.0000,1.0,7.1365,7.3794,44.2524,64.2367,80.9982,-0.2934,0.1456,-0.1477,22.4131,60.9895,90.0000,40.0000,6.4099,7.8632,7.1365,285617558.2887,-602469675.0000
2002-07-01,14.51,14.6,13.75,13.86,7.66911902066,9005200,0.0000,1.0,7.1482,7.3931,48.1974,83.6557,85.2759,-0.3298,0.1794,-0.1504,23.0769,143.6870,95.0000,45.0000,6.4074,7.8889,7.1482,296296692.7148,-588898275.0000
2002-06-28,14.31,14.77,14.2,14.48,8.01218206488,9897600,0.0000,1.0,7.1352,7.3641,51.7745,95.1022,76.1251,-0.3746,0.1802,-0.1944,24.2152,210.5497,100.0000,50.0000,6.4229,7.8474,7.1352,302971135.0679,-579893075.0000
2002-06-27,13.78,13.95,13.19,13.85,7.66358574576,16066000,0.0000,1.0,7.1186,7.2959,48.0528,77.0698,54.6564,-0.4197,0.1370,-0.2827,25.2887,110.5159,5.0000,55.0000,6.4768,7.7603,7.1186,303144777.1730,-589790675.0000
